# Reading prmtop information...
#%VERSION  VERSION_STAMP = V0001.000  DATE = 03/13/23  16:27:23                  
# N: 49204 Ntypes: 23 Nres: 15294 NPH: 1 NNB:83550
# There is a cubic periodic box. IFBOX = 1.
# Prmtop file ../../leap/STR/MR-STR.prmtop read successfully!
#
# Define the format of the trajectory file: 
#
# 	 1) AMBER MDCRD FILE
# 	 2) GZIPPED AMBER MDCRD FILE
# 	 3) NETCDF FORMAT FILE
# 	 4) CHARMM DCD FORMAT FILE
#
# Enter your choice number: #
# Choose your option for energy calculations:
#
# 	 1) Ligand - Protein interaction calculations
# 	 2) Ligand - Environment interaction calculations
# 	 3) Ligand - Solvent interaction calculations
# 	 4) Selection - Selection interaction calculations
# 	 5) Protein Internal Energy Calculations
# 	 6) Multiple Selection - Multiple Selection Calculations
# 	 7) Multiple Selection - Multiple Selection w/ Chuncks Calculations
#
# Enter your choice number: # Define your ligand residue number: # Protein last residue number: 258
# You selected atom 54 (N) to 4258 (OXT)
# And atom 1 (C12) to 53 (H30).
# NetCDF Frame dimension: 1000
# NetCDF number of atoms: 49204
#        Step         Elec          VDW        Total
          443     -20.8426     -48.0189     -68.8615
          444     -16.9886     -50.5172     -67.5058
          445     -18.6641     -47.1666     -65.8308
          446     -19.9431     -49.6526     -69.5958
          447     -17.6741     -48.9862     -66.6603
          448     -15.1981     -48.0513     -63.2494
          449     -10.7642     -50.7633     -61.5275
          450     -14.2840     -50.0204     -64.3044
          451     -18.6490     -51.6517     -70.3007
          452     -17.3735     -49.7409     -67.1144
          453     -20.5021     -49.0006     -69.5027
          454     -18.0469     -52.4413     -70.4882
          455     -17.4009     -50.5589     -67.9598
          456     -12.7342     -52.6362     -65.3704
          457      -8.4416     -49.3723     -57.8139
          458     -11.2306     -52.4700     -63.7006
          459     -10.8878     -50.5661     -61.4539
          460     -12.1225     -53.5784     -65.7009
          461     -11.8252     -51.7214     -63.5465
          462     -10.0833     -49.1953     -59.2786
          463     -11.2767     -52.9267     -64.2034
          464      -9.3186     -50.9129     -60.2315
          465     -10.8786     -51.4756     -62.3542
          466     -12.6854     -49.8773     -62.5628
          467     -14.3014     -50.5618     -64.8632
          468     -18.4090     -46.0597     -64.4688
          469     -17.0339     -50.7111     -67.7450
          470     -18.4936     -51.5960     -70.0896
          471     -21.5171     -50.9274     -72.4445
          472     -10.5878     -48.2763     -58.8642
          473     -13.5955     -53.9438     -67.5393
          474     -22.0814     -47.7402     -69.8217
          475     -12.1509     -54.4623     -66.6132
          476     -15.8980     -52.5410     -68.4390
          477     -21.6445     -46.7998     -68.4444
          478     -20.9522     -48.8569     -69.8091
          479     -10.3918     -49.8416     -60.2334
          480     -13.0989     -50.9953     -64.0943
          481     -13.5649     -51.2238     -64.7888
          482     -19.8164     -49.5304     -69.3468
          483     -18.2162     -54.3447     -72.5609
          484     -21.3671     -51.0582     -72.4253
          485     -19.4501     -54.2299     -73.6800
          486     -15.3558     -52.3217     -67.6775
          487     -17.1155     -50.0108     -67.1263
          488     -17.0237     -49.5512     -66.5749
          489     -15.3128     -52.7046     -68.0174
          490     -17.7284     -49.7049     -67.4333
          491     -18.0440     -50.7753     -68.8193
          492     -17.4460     -52.7090     -70.1551
          493     -16.5925     -49.8409     -66.4333
          494     -15.7714     -54.3065     -70.0780
          495     -18.9497     -52.8622     -71.8119
          496     -17.9060     -48.8493     -66.7553
          497     -16.2766     -51.5032     -67.7798
          498     -21.0455     -46.4123     -67.4578
          499     -19.2024     -53.3886     -72.5910
          500     -15.0070     -53.1303     -68.1373
          501     -22.3944     -48.7755     -71.1700
          502     -19.1565     -48.9168     -68.0733
          503     -14.7732     -49.3081     -64.0814
          504     -16.3635     -52.5254     -68.8889
          505     -22.0507     -52.1434     -74.1941
          506     -21.5662     -50.8716     -72.4378
          507     -14.4162     -52.0064     -66.4226
          508     -11.4605     -53.4531     -64.9136
          509     -16.3575     -49.9216     -66.2790
          510     -21.1929     -54.2516     -75.4445
          511     -14.6284     -48.5065     -63.1349
          512     -13.7234     -51.4571     -65.1805
          513     -14.8925     -53.1120     -68.0046
          514     -15.2970     -51.2687     -66.5657
          515     -16.5673     -54.5471     -71.1144
          516     -18.6501     -53.3076     -71.9577
          517     -18.1434     -51.4296     -69.5730
          518     -20.7803     -51.9100     -72.6903
          519     -12.4942     -48.3146     -60.8088
          520     -26.2676     -51.4727     -77.7403
          521     -22.5803     -52.0779     -74.6581
